TaxID,Domain,Phylum,Class,Order,Family,Genus,Species
1318179954,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,s__Erythrobacter sp011047315
766405618,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Halopseudomonas,s__Halopseudomonas phragmitis
41926853,d__Bacteria,p__Myxococcota,c__WYAZ01,o__WYAZ01,f__WYAZ01,g__JAUHYN01,s__JAUHYN01 sp030426505
2125017260,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Cohaesibacteraceae,g__Cohaesibacter,s__Cohaesibacter celericrescens
1235538123,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingopyxis,s__Sphingopyxis sp024628865
173102160,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Thiomicrospira,s__Thiomicrospira microaerophila_A
2121490343,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__Snodgrassella,s__Snodgrassella alvi_G
2112483597,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__JAEEHZ01,s__JAEEHZ01 sp029098305
542241862,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__Scatosoma,s__Scatosoma sp028720205
977675620,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Hydrogenophaga,s__Hydrogenophaga sp937873395
1875567714,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Nanopelagicales,f__Nanopelagicaceae,g__MAG-120802,s__MAG-120802 sp937883945
480088726,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__JAMCPL01,g__JAMCPL01,s__JAMCPL01 sp021846725
907390370,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__Villigracilaceae,g__Desulfolinea,s__Desulfolinea sp016744335
1915161777,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__UBA9973,g__UBA9973,s__UBA9973 sp001786955
1016654170,d__Bacteria,p__Chloroflexota,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__Dictyobacter,s__Dictyobacter vulcani
1132410600,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Agromyces,s__Agromyces atrinae
2033178376,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Aggregatilineales,f__Phototrophicaceae,g__UBA6055,s__UBA6055 sp026709625
1646038442,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__SG8-41,g__UBA5216,s__UBA5216 sp900299145
853058790,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__CAG-269,s__CAG-269 sp905215845
1798359974,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__Thermodesulfovibrionales,f__Dissulfurispiraceae,g__Dissulfurispira,s__Dissulfurispira sp937960465
44064831,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-917,g__CAG-475,s__CAG-475 sp947625225
343466234,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__UBA1242,g__CAKVOD01,s__CAKVOD01 sp944332315
1109079671,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__JAAWPK01,s__JAAWPK01 sp947629835
1821004152,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__Borkfalkia,s__Borkfalkia sp944328645
760389032,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Porticoccaceae,g__HTCC2207,s__HTCC2207 sp938092205
1450201074,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Succiniclasticum,s__Succiniclasticum sp905233365
923613097,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Prevotella,s__Prevotella sp017651265
1227677530,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__MH13,g__MH13,s__MH13 sp017642935
1682003570,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Oceanihabitans,s__Oceanihabitans sediminis
803285582,d__Bacteria,p__WOR-3,c__32-111,o__32-111,f__32-111,g__32-111,s__32-111 sp002441125
231509448,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Bifidobacteriaceae,g__Galliscardovia,s__Galliscardovia callimiconis
1192179269,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Curtobacterium,s__Curtobacterium sp007673775
426074158,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rhodoferax,s__Rhodoferax sp019973615
275257324,d__Bacteria,p__Actinomycetota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteraceae,g__Rubrobacter_F,s__Rubrobacter_F sp030776965
5768108,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium sp014763515
941693054,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Bartonella,s__Bartonella raoultii
1578879246,d__Bacteria,p__Eremiobacterota,c__Eremiobacteria,o__Baltobacterales,f__Baltobacteraceae,g__JAKBKY01,s__JAKBKY01 sp021832345
1324196219,d__Bacteria,p__Bdellovibrionota,c__UBA2361,o__SZUA-149,f__SZUA-149,g__JAGRAW01,s__JAGRAW01 sp020434415
476412163,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Thermoflexibacteraceae,g__Rhodoflexus,s__Rhodoflexus sp025056255
738461845,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae,g__Acetobacterium,s__Acetobacterium wieringae_A
1197795821,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Limisphaerales,f__UBA9464,g__SXXZ01,s__SXXZ01 sp027490985
1327997845,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__JAMPXM01,g__JAMPXM01,s__JAMPXM01 sp023701225
1848633157,d__Bacteria,p__Desulfobacterota_B,c__Binatia,o__Bin18,f__Bin18,g__JAAXHF01,s__JAAXHF01 sp011523315
712093311,d__Bacteria,p__Myxococcota,c__Polyangia,o__GCA-2747355,f__JAKLHH01,g__JAKLHH01,s__JAKLHH01 sp022710245
1075388340,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__S012-47,g__S012-47,s__S012-47 sp015487695
949246909,d__Bacteria,p__Desulfobacterota,c__Desulfomonilia,o__Desulfomonilales,f__Desulfomonilaceae,g__JAVHLK01,s__JAVHLK01 sp031082285
182361573,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Pseudonocardiaceae,g__Actinophytocola,s__Actinophytocola sp009379765
1139278403,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lacticaseibacillus,s__Lacticaseibacillus kribbianus
1290999498,d__Bacteria,p__Omnitrophota,c__Koll11,o__Gygaellales,f__Profunditerraquicolaceae,g__JACROS01,s__JACROS01 sp016208765
1168447664,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Actinomycetales,f__Microbacteriaceae,g__Root112D2,s__Root112D2 sp001424905
179340173,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Azobacteroidaceae,g__BNXB01,s__BNXB01 sp031287395
1526650245,d__Bacteria,p__Elusimicrobiota,c__Endomicrobiia,o__Endomicrobiales,f__Endomicrobiaceae,g__Endomicrobium,s__Endomicrobium sp031279415
1381426405,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__Flavobacterium sp001429295
514966070,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Caproicibacterium,s__Caproicibacterium sp902809935
1829543027,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Pelagibacterales,f__AG-422-B15,g__AG-422-B15,s__AG-422-B15 sp902611715
1602816844,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__DSM-27196,f__PWMO01,g__PWMO01,s__PWMO01 sp007693485
1375236679,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Kineothrix,s__Kineothrix sp022781985
385758943,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__CAJLIR01,s__CAJLIR01 sp905206805
2029643513,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__R2A130,s__R2A130 sp905480295
210801524,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mobilitalea,s__Mobilitalea sp023435645
331750509,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__JANQSA01,s__JANQSA01 sp028284935
2128421889,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Pelagibacterales,f__Pelagibacteraceae,g__GCA-2704625,s__GCA-2704625 sp902583785
952990127,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prolixibacteraceae,g__JAAFHB01,s__JAAFHB01 sp903905505
1874226154,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Serratia_L,s__Serratia_L ficaria
151601368,d__Bacteria,p__Bacillota,c__Bacilli,o__Bacillales,f__Aeribacillaceae,g__Aeribacillus,s__Aeribacillus composti
255484124,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,s__Pseudomonas_E azotoformans
1285740292,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Micromonosporaceae,g__Micromonospora,s__Micromonospora echinaurantiaca
1398723004,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Echinicola,s__Echinicola strongylocentroti
869257829,d__Bacteria,p__Nitrospirota,c__Thermodesulfovibrionia,o__UBA6902,f__UBA6902,g__CALZJD01,s__CALZJD01 sp945787795
963979988,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__SIG693,s__SIG693 sp017507145
977192404,d__Bacteria,p__Cyanobacteriota,c__Vampirovibrionia,o__Gastranaerophilales,f__Gastranaerophilaceae,g__Limenecus,s__Limenecus sp944322975
1669687843,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA6257,f__UBA11618,g__CALRGO01,s__CALRGO01 sp943357895
1212914193,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__JAUWMJ01,g__JAUWMJ01,s__JAUWMJ01 sp030638575
2049856756,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Brevefilum,s__Brevefilum sp002403205
579957785,d__Bacteria,p__Synergistota,c__Synergistia,o__Synergistales,f__Aminobacteriaceae,g__JAITGK01,s__JAITGK01 sp031280635
1123374328,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__NS11-12g,f__UBA9320,g__UBA987,s__UBA987 sp020635395
1041571130,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Beggiatoales,f__Beggiatoaceae,g__BB31,s__BB31 sp020720115
986603946,d__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__RAAP-2,g__JAJZDI01,s__JAJZDI01 sp021806045
1343162033,d__Bacteria,p__Planctomycetota,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__TH-plancto1,s__TH-plancto1 sp003669575
1172178367,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prolixibacteraceae,g__Draconibacterium,s__Draconibacterium halophilum
1136435063,d__Bacteria,p__Chloroflexota,c__Limnocylindria,o__Limnocylindrales,f__Limnocylindraceae,g__Limnocylindrus,s__Limnocylindrus sp026389535
525254217,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Rugamonas,s__Rugamonas sp025354735
157790368,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Vulgatibacteraceae,g__JAEZJH01,s__JAEZJH01 sp023436385
712948872,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudohongiellaceae,g__UBA9145,s__UBA9145 sp022563075
1738183176,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Tateyamaria,s__Tateyamaria omphalii_A
1396769586,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__SMXS01,f__SMXS01,g__SMXS01,s__SMXS01 sp004356955
1509746076,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Hel1-33-131,s__Hel1-33-131 sp018673215
110451930,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__Phenylobacterium sp001425305
1941165476,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__JAJYSO01,s__JAJYSO01 sp021793375
1103365011,d__Bacteria,p__Bacteroidota,c__Kapaibacteriia,o__Kapaibacteriales,f__UBA2268,g__JAJRTW01,s__JAJRTW01 sp024278075
2011610085,d__Bacteria,p__Chloroflexota,c__Anaerolineae,o__UBA2200,f__UBA2200,g__JAUWJD01,s__JAUWJD01 sp030607875
137825661,d__Bacteria,p__Chlamydiota,c__Chlamydiia,o__Chlamydiales,f__Rhabdochlamydiaceae,g__CAIJXB01,s__CAIJXB01 sp945898205
606796816,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Roseburia,s__Roseburia sp017621905
1377762114,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__NK4A136,s__NK4A136 sp002373855
511868705,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Natronincolaceae,g__Alkaliphilus_B,s__Alkaliphilus_B sp015978205
1084539634,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae_A,g__Stammera,s__Stammera capleta
554030551,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas_A,s__Pseudoxanthomonas_A sp028198165
202395903,d__Bacteria,p__Planctomycetota,c__Planctomycetia,o__Pirellulales,f__Pb10988,g__Pb10988,s__Pb10988 sp009664345
655094507,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__JAISJH01,s__JAISJH01 sp031260745
664045509,d__Bacteria,p__Bacillota,c__Bacilli,o__Paenibacillales,f__NBRC-103111,g__Paenibacillus_G,s__Paenibacillus_G sp001399685
739588830,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__S36-B12,f__S36-B12,g__UBA4592,s__UBA4592 sp945861775
381847631,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurimonadaceae,g__Sulfurimonas,s__Sulfurimonas sp016735225
1904647774,d__Bacteria,p__Myxococcota,c__Polyangia,o__JAAYKL01,f__JAAYKL01,g__JAKQNG01,s__JAKQNG01 sp029565915
1288711650,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Nocardia,s__Nocardia caishijiensis
699328821,d__Bacteria,p__UBP14,c__UBA6098,o__UBA6098,f__UBA6098,g__DAOWNU01,s__DAOWNU01 sp030642425
741416087,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__ESH-2018B,s__ESH-2018B sp015476335
129607364,d__Bacteria,p__Acidobacteriota,c__UBA6911,o__RPQK01,f__RPQK01,g__JAUXKG01,s__JAUXKG01 sp030624355
1374516885,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__CAG-508,g__CAG-793,s__CAG-793 sp947061115
833250040,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__UBA1259,s__UBA1259 sp017505675
1052725620,d__Bacteria,p__Cyanobacteriota,c__Vampirovibrionia,o__Gastranaerophilales,f__Gastranaerophilaceae,g__Spyradomonas,s__Spyradomonas sp900547585
1530780290,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__JAADED01,g__JALSPZ01,s__JALSPZ01 sp027061855
2068823728,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor,s__Acetatifactor sp947176785
603730463,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Xanthomonadales,f__Marinicellaceae,g__Marinicella,s__Marinicella sp030426705
567586062,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Nevskiales,f__Oceanococcaceae,g__MS8,s__MS8 sp937141935
339590348,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Puniceispirillales,f__UBA1172,g__JAGWAQ01,s__JAGWAQ01 sp011522975
707475964,d__Bacteria,p__Planctomycetota,c__Planctomycetia,o__Pirellulales,f__Thermoguttaceae,g__RUG369,s__RUG369 sp900317365
477217102,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp902803535
1153518934,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__Porphyromonas sp945965245
556714978,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__UBA9973,f__UBA9973,g__UBA4124,s__UBA4124 sp937903035
1425802290,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__CASDZK01,s__CASDZK01 sp949296295
532464460,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Veillonellales,f__Megasphaeraceae,g__Megasphaera_C,s__Megasphaera_C lornae
1432414446,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Bulleidia,s__Bulleidia sp017514525
1107114758,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__Cryptobacteroides sp017505605
1542599932,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__RFSX01,s__RFSX01 sp013042795
1285360504,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paenirhodobacter,s__Paenirhodobacter enshiensis
1191280038,d__Bacteria,p__Omnitrophota,c__Koll11,o__B26-G9,f__B26-G9,g__JAAEQR01,s__JAAEQR01 sp024231215
551206477,d__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces cellostaticus_A
1650501315,d__Bacteria,p__Omnitrophota,c__Koll11,o__Zapsychrales,f__JAHFFX01,g__JAHFFW01,s__JAHFFW01 sp023247725
521402741,d__Bacteria,p__Cloacimonadota,c__Cloacimonadia,o__Cloacimonadales,f__Cloacimonadaceae,g__UBA3900,s__UBA3900 sp029561955
2104794879,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Qipengyuania,s__Qipengyuania pelagi
1060680174,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__UBA8649,g__UBA8649,s__UBA8649 sp002708985
461586437,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__JABCPE02,s__JABCPE02 sp013333255
1711326421,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter hominis
1006452807,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Lutibacter,s__Lutibacter citreus
728457710,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,s__Sulfurovum sp026193735
199236087,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Humidesulfovibrio,s__Humidesulfovibrio sp018822105
1559432151,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__JAUYSE01,s__JAUYSE01 sp030696465
391641954,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Azotimanducaceae_A,g__SMWK01,s__SMWK01 sp027295975
2103237294,d__Bacteria,p__Campylobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__JADHTT01,s__JADHTT01 sp018662405
312303471,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,s__Chryseobacterium piscium
682062671,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,s__Pseudomonas_E sp005508865
1431429869,d__Bacteria,p__Verrucomicrobiota,c__Lentisphaeria,o__Victivallales,f__Victivallaceae,g__JAHOYW01,s__JAHOYW01 sp019038735
836639409,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Ga0077539,g__JAUXYJ01,s__JAUXYJ01 sp030694465
1608243661,d__Bacteria,p__Patescibacteria,c__Microgenomatia,o__UBA1406,f__HO2-37-13b,g__OLB23,s__OLB23 sp018062135
1426071572,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__JG42,f__JG42,g__Sulfurivermis,s__Sulfurivermis sp002840095
310791798,d__Bacteria,p__Cyanobacteriota,c__Cyanobacteriia,o__Phormidesmiales,f__Phormidesmiaceae,g__JAAUQI01,s__JAAUQI01 sp010671965
1282248438,d__Bacteria,p__Synergistota,c__Synergistia,o__Synergistales,f__Aminobacteriaceae,g__JAISSA01,s__JAISSA01 sp031289165
681339925,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__RPQJ01,s__RPQJ01 sp011391405
1655985724,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-791,s__CAG-791 sp946617225
641983805,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__Moranbacterales,f__GWC2-37-73,g__UBA9338,s__UBA9338 sp003510895
1979201658,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Hoeflea_A,s__Hoeflea_A sp024244645
795669466,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Anaerocolumna,s__Anaerocolumna sp029689925
1032135696,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_B,s__Clostridium_B sp004006395
1290488607,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__Polaribacter sp009796785
1456599404,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__UBA1740,s__UBA1740 sp944384525
1021461350,d__Bacteria,p__Planctomycetota,c__UBA1135,o__UBA1135,f__UBA1135,g__J029,s__J029 sp003696625
2046854198,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminiclostridium_E,s__Ruminiclostridium_E sp945921515
141106818,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Sphaerochaetales,f__Sphaerochaetaceae,g__UBA9732,s__UBA9732 sp918298275
703783549,d__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas_I,s__Sphingomonas_I sp934560975
423489915,d__Bacteria,p__Bacillota,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus acidophilus
101166038,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,s__Puia sp021324175
1769753232,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__MB11C04,g__MB11C04,s__MB11C04 sp002171765
2059145960,d__Bacteria,p__Bacillota_A,c__Clostridia,o__TANB77,f__UBA1234,g__RGIG6105,s__RGIG6105 sp016280725
372756899,d__Bacteria,p__Bacillota_I,c__Bacilli_A,o__RF39,f__UBA660,g__CAG-582,s__CAG-582 sp947176475
1779030164,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Egerieousia,s__Egerieousia sp900316795
698385567,d__Bacteria,p__Patescibacteria,c__Paceibacteria,o__Paceibacterales,f__Staskawiczbacteraceae,g__2-02-FULL-43-16,s__2-02-FULL-43-16 sp001821935
